gamma,seed,type,state,is_red
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,red,1
0.0,2,median,red,1
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,red,1
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,red,1
0.0,2,median,red,1
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,red,1
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,red,1
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,red,1
0.0,2,median,red,1
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,red,1
0.0,2,median,red,1
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,red,1
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,red,1
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,pink,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,pink,0
0.0,2,median,pink,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,median,blue,0
0.0,2,median,red,1
0.0,2,low,pink,0
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,pink,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,pink,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,pink,0
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,pink,0
0.0,2,low,pink,0
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,pink,0
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,red,1
0.0,2,low,red,1
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,pink,0
0.0,2,low,red,1
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,pink,0
0.0,2,low,blue,0
0.0,2,low,pink,0
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,red,1
0.0,2,low,red,1
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,pink,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,pink,0
0.0,2,low,pink,0
0.0,2,low,blue,0
0.0,2,low,pink,0
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,pink,0
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,pink,0
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,pink,0
0.0,2,low,pink,0
0.0,2,low,pink,0
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,red,1
0.0,2,low,red,1
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,pink,0
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,pink,0
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,pink,0
0.0,2,low,pink,0
0.0,2,low,pink,0
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,pink,0
0.0,2,low,pink,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,red,1
0.0,2,low,pink,0
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,red,1
0.0,2,low,pink,0
0.0,2,low,red,1
0.0,2,low,pink,0
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,pink,0
0.0,2,low,pink,0
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,red,1
0.0,2,low,pink,0
0.0,2,low,red,1
0.0,2,low,pink,0
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,pink,0
0.0,2,low,blue,0
0.0,2,low,pink,0
0.0,2,low,blue,0
0.0,2,low,pink,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,red,1
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,red,1
0.0,2,low,red,1
0.0,2,low,red,1
0.0,2,low,red,1
0.0,2,low,pink,0
0.0,2,low,blue,0
0.0,2,low,pink,0
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,pink,0
0.0,2,low,pink,0
0.0,2,low,red,1
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,pink,0
0.0,2,low,red,1
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,pink,0
0.0,2,low,red,1
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,pink,0
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,pink,0
0.0,2,low,red,1
0.0,2,low,red,1
0.0,2,low,red,1
0.0,2,low,pink,0
0.0,2,low,red,1
0.0,2,low,pink,0
0.0,2,low,pink,0
0.0,2,low,blue,0
0.0,2,low,pink,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,pink,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,pink,0
0.0,2,low,pink,0
0.0,2,low,red,1
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,pink,0
0.0,2,low,red,1
0.0,2,low,red,1
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,pink,0
0.0,2,low,red,1
0.0,2,low,pink,0
0.0,2,low,red,1
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,pink,0
0.0,2,low,red,1
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,pink,0
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,pink,0
0.0,2,low,pink,0
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,pink,0
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,red,1
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,red,1
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,pink,0
0.0,2,low,red,1
0.0,2,low,red,1
0.0,2,low,pink,0
0.0,2,low,pink,0
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,red,1
0.0,2,low,pink,0
0.0,2,low,pink,0
0.0,2,low,blue,0
0.0,2,low,pink,0
0.0,2,low,red,1
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,pink,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,pink,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,pink,0
0.0,2,low,pink,0
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,pink,0
0.0,2,low,red,1
0.0,2,low,red,1
0.0,2,low,red,1
0.0,2,low,blue,0
0.0,2,low,red,1
0.0,2,low,pink,0
0.0,2,low,blue,0
0.0,2,low,pink,0
0.0,2,low,pink,0
0.0,2,low,pink,0
0.0,2,low,blue,0
0.0,2,low,blue,0
0.0,2,low,blue,0
